areaCode,areaName,areaType,date,newAdmissions
E40000009,North East and Yorkshire,nhsRegion,2021-05-12,25
E40000009,North East and Yorkshire,nhsRegion,2021-05-11,13
E40000009,North East and Yorkshire,nhsRegion,2021-05-10,8
E40000009,North East and Yorkshire,nhsRegion,2021-05-09,11
E40000009,North East and Yorkshire,nhsRegion,2021-05-08,18
E40000009,North East and Yorkshire,nhsRegion,2021-05-07,14
E40000009,North East and Yorkshire,nhsRegion,2021-05-06,26
E40000009,North East and Yorkshire,nhsRegion,2021-05-05,15
E40000009,North East and Yorkshire,nhsRegion,2021-05-04,18
E40000009,North East and Yorkshire,nhsRegion,2021-05-03,21
E40000009,North East and Yorkshire,nhsRegion,2021-05-02,26
E40000009,North East and Yorkshire,nhsRegion,2021-05-01,12
E40000009,North East and Yorkshire,nhsRegion,2021-04-30,20
E40000009,North East and Yorkshire,nhsRegion,2021-04-29,21
E40000009,North East and Yorkshire,nhsRegion,2021-04-28,13
E40000009,North East and Yorkshire,nhsRegion,2021-04-27,26
E40000009,North East and Yorkshire,nhsRegion,2021-04-26,17
E40000009,North East and Yorkshire,nhsRegion,2021-04-25,19
E40000009,North East and Yorkshire,nhsRegion,2021-04-24,21
E40000009,North East and Yorkshire,nhsRegion,2021-04-23,27
E40000009,North East and Yorkshire,nhsRegion,2021-04-22,8
E40000009,North East and Yorkshire,nhsRegion,2021-04-21,18
E40000009,North East and Yorkshire,nhsRegion,2021-04-20,25
E40000009,North East and Yorkshire,nhsRegion,2021-04-19,36
E40000009,North East and Yorkshire,nhsRegion,2021-04-18,20
E40000009,North East and Yorkshire,nhsRegion,2021-04-17,32
E40000009,North East and Yorkshire,nhsRegion,2021-04-16,20
E40000009,North East and Yorkshire,nhsRegion,2021-04-15,25
E40000009,North East and Yorkshire,nhsRegion,2021-04-14,40
E40000009,North East and Yorkshire,nhsRegion,2021-04-13,35
E40000009,North East and Yorkshire,nhsRegion,2021-04-12,37
E40000009,North East and Yorkshire,nhsRegion,2021-04-11,52
E40000009,North East and Yorkshire,nhsRegion,2021-04-10,43
E40000009,North East and Yorkshire,nhsRegion,2021-04-09,41
E40000009,North East and Yorkshire,nhsRegion,2021-04-08,39
E40000009,North East and Yorkshire,nhsRegion,2021-04-07,48
E40000009,North East and Yorkshire,nhsRegion,2021-04-06,42
E40000009,North East and Yorkshire,nhsRegion,2021-04-05,49
E40000009,North East and Yorkshire,nhsRegion,2021-04-04,34
E40000009,North East and Yorkshire,nhsRegion,2021-04-03,42
E40000009,North East and Yorkshire,nhsRegion,2021-04-02,41
E40000009,North East and Yorkshire,nhsRegion,2021-04-01,45
E40000009,North East and Yorkshire,nhsRegion,2021-03-31,62
E40000009,North East and Yorkshire,nhsRegion,2021-03-30,52
E40000009,North East and Yorkshire,nhsRegion,2021-03-29,53
E40000009,North East and Yorkshire,nhsRegion,2021-03-28,43
E40000009,North East and Yorkshire,nhsRegion,2021-03-27,47
E40000009,North East and Yorkshire,nhsRegion,2021-03-26,68
E40000009,North East and Yorkshire,nhsRegion,2021-03-25,68
E40000009,North East and Yorkshire,nhsRegion,2021-03-24,69
E40000009,North East and Yorkshire,nhsRegion,2021-03-23,74
E40000009,North East and Yorkshire,nhsRegion,2021-03-22,57
E40000009,North East and Yorkshire,nhsRegion,2021-03-21,65
E40000009,North East and Yorkshire,nhsRegion,2021-03-20,54
E40000009,North East and Yorkshire,nhsRegion,2021-03-19,51
E40000009,North East and Yorkshire,nhsRegion,2021-03-18,88
E40000009,North East and Yorkshire,nhsRegion,2021-03-17,87
E40000009,North East and Yorkshire,nhsRegion,2021-03-16,82
E40000009,North East and Yorkshire,nhsRegion,2021-03-15,85
E40000009,North East and Yorkshire,nhsRegion,2021-03-14,69
E40000009,North East and Yorkshire,nhsRegion,2021-03-13,82
E40000009,North East and Yorkshire,nhsRegion,2021-03-12,84
E40000009,North East and Yorkshire,nhsRegion,2021-03-11,91
E40000009,North East and Yorkshire,nhsRegion,2021-03-10,102
E40000009,North East and Yorkshire,nhsRegion,2021-03-09,103
E40000009,North East and Yorkshire,nhsRegion,2021-03-08,101
E40000009,North East and Yorkshire,nhsRegion,2021-03-07,93
E40000009,North East and Yorkshire,nhsRegion,2021-03-06,108
E40000009,North East and Yorkshire,nhsRegion,2021-03-05,96
E40000009,North East and Yorkshire,nhsRegion,2021-03-04,121
E40000009,North East and Yorkshire,nhsRegion,2021-03-03,140
E40000009,North East and Yorkshire,nhsRegion,2021-03-02,121
E40000009,North East and Yorkshire,nhsRegion,2021-03-01,130
E40000009,North East and Yorkshire,nhsRegion,2021-02-28,132
E40000009,North East and Yorkshire,nhsRegion,2021-02-27,152
E40000009,North East and Yorkshire,nhsRegion,2021-02-26,159
E40000009,North East and Yorkshire,nhsRegion,2021-02-25,172
E40000009,North East and Yorkshire,nhsRegion,2021-02-24,145
E40000009,North East and Yorkshire,nhsRegion,2021-02-23,172
E40000009,North East and Yorkshire,nhsRegion,2021-02-22,194
E40000009,North East and Yorkshire,nhsRegion,2021-02-21,163
E40000009,North East and Yorkshire,nhsRegion,2021-02-20,168
E40000009,North East and Yorkshire,nhsRegion,2021-02-19,167
E40000009,North East and Yorkshire,nhsRegion,2021-02-18,214
E40000009,North East and Yorkshire,nhsRegion,2021-02-17,197
E40000009,North East and Yorkshire,nhsRegion,2021-02-16,222
E40000009,North East and Yorkshire,nhsRegion,2021-02-15,225
E40000009,North East and Yorkshire,nhsRegion,2021-02-14,214
E40000009,North East and Yorkshire,nhsRegion,2021-02-13,199
E40000009,North East and Yorkshire,nhsRegion,2021-02-12,240
E40000009,North East and Yorkshire,nhsRegion,2021-02-11,217
E40000009,North East and Yorkshire,nhsRegion,2021-02-10,242
E40000009,North East and Yorkshire,nhsRegion,2021-02-09,272
E40000009,North East and Yorkshire,nhsRegion,2021-02-08,264
E40000009,North East and Yorkshire,nhsRegion,2021-02-07,250
E40000009,North East and Yorkshire,nhsRegion,2021-02-06,274
E40000009,North East and Yorkshire,nhsRegion,2021-02-05,254
E40000009,North East and Yorkshire,nhsRegion,2021-02-04,301
E40000009,North East and Yorkshire,nhsRegion,2021-02-03,333
E40000009,North East and Yorkshire,nhsRegion,2021-02-02,308
E40000009,North East and Yorkshire,nhsRegion,2021-02-01,334
E40000009,North East and Yorkshire,nhsRegion,2021-01-31,266
E40000009,North East and Yorkshire,nhsRegion,2021-01-30,312
E40000009,North East and Yorkshire,nhsRegion,2021-01-29,354
E40000009,North East and Yorkshire,nhsRegion,2021-01-28,355
E40000009,North East and Yorkshire,nhsRegion,2021-01-27,360
E40000009,North East and Yorkshire,nhsRegion,2021-01-26,380
E40000009,North East and Yorkshire,nhsRegion,2021-01-25,345
E40000009,North East and Yorkshire,nhsRegion,2021-01-24,416
E40000009,North East and Yorkshire,nhsRegion,2021-01-23,360
E40000009,North East and Yorkshire,nhsRegion,2021-01-22,364
E40000009,North East and Yorkshire,nhsRegion,2021-01-21,431
E40000009,North East and Yorkshire,nhsRegion,2021-01-20,472
E40000009,North East and Yorkshire,nhsRegion,2021-01-19,492
E40000009,North East and Yorkshire,nhsRegion,2021-01-18,462
E40000009,North East and Yorkshire,nhsRegion,2021-01-17,445
E40000009,North East and Yorkshire,nhsRegion,2021-01-16,464
E40000009,North East and Yorkshire,nhsRegion,2021-01-15,416
E40000009,North East and Yorkshire,nhsRegion,2021-01-14,416
E40000009,North East and Yorkshire,nhsRegion,2021-01-13,393
E40000009,North East and Yorkshire,nhsRegion,2021-01-12,463
E40000009,North East and Yorkshire,nhsRegion,2021-01-11,466
E40000009,North East and Yorkshire,nhsRegion,2021-01-10,446
E40000009,North East and Yorkshire,nhsRegion,2021-01-09,407
E40000009,North East and Yorkshire,nhsRegion,2021-01-08,370
E40000009,North East and Yorkshire,nhsRegion,2021-01-07,453
E40000009,North East and Yorkshire,nhsRegion,2021-01-06,399
E40000009,North East and Yorkshire,nhsRegion,2021-01-05,378
E40000009,North East and Yorkshire,nhsRegion,2021-01-04,388
E40000009,North East and Yorkshire,nhsRegion,2021-01-03,335
E40000009,North East and Yorkshire,nhsRegion,2021-01-02,312
E40000009,North East and Yorkshire,nhsRegion,2021-01-01,338
E40000009,North East and Yorkshire,nhsRegion,2020-12-31,300
E40000009,North East and Yorkshire,nhsRegion,2020-12-30,311
E40000009,North East and Yorkshire,nhsRegion,2020-12-29,363
E40000009,North East and Yorkshire,nhsRegion,2020-12-28,309
E40000009,North East and Yorkshire,nhsRegion,2020-12-27,298
E40000009,North East and Yorkshire,nhsRegion,2020-12-26,282
E40000009,North East and Yorkshire,nhsRegion,2020-12-25,234
E40000009,North East and Yorkshire,nhsRegion,2020-12-24,192
E40000009,North East and Yorkshire,nhsRegion,2020-12-23,250
E40000009,North East and Yorkshire,nhsRegion,2020-12-22,294
E40000009,North East and Yorkshire,nhsRegion,2020-12-21,272
E40000009,North East and Yorkshire,nhsRegion,2020-12-20,256
E40000009,North East and Yorkshire,nhsRegion,2020-12-19,248
E40000009,North East and Yorkshire,nhsRegion,2020-12-18,230
E40000009,North East and Yorkshire,nhsRegion,2020-12-17,231
E40000009,North East and Yorkshire,nhsRegion,2020-12-16,260
E40000009,North East and Yorkshire,nhsRegion,2020-12-15,271
E40000009,North East and Yorkshire,nhsRegion,2020-12-14,301
E40000009,North East and Yorkshire,nhsRegion,2020-12-13,256
E40000009,North East and Yorkshire,nhsRegion,2020-12-12,249
E40000009,North East and Yorkshire,nhsRegion,2020-12-11,238
E40000009,North East and Yorkshire,nhsRegion,2020-12-10,214
E40000009,North East and Yorkshire,nhsRegion,2020-12-09,248
E40000009,North East and Yorkshire,nhsRegion,2020-12-08,248
E40000009,North East and Yorkshire,nhsRegion,2020-12-07,256
E40000009,North East and Yorkshire,nhsRegion,2020-12-06,226
E40000009,North East and Yorkshire,nhsRegion,2020-12-05,239
E40000009,North East and Yorkshire,nhsRegion,2020-12-04,198
E40000009,North East and Yorkshire,nhsRegion,2020-12-03,246
E40000009,North East and Yorkshire,nhsRegion,2020-12-02,231
E40000009,North East and Yorkshire,nhsRegion,2020-12-01,241
E40000009,North East and Yorkshire,nhsRegion,2020-11-30,242
E40000009,North East and Yorkshire,nhsRegion,2020-11-29,246
E40000009,North East and Yorkshire,nhsRegion,2020-11-28,220
E40000009,North East and Yorkshire,nhsRegion,2020-11-27,236
E40000009,North East and Yorkshire,nhsRegion,2020-11-26,263
E40000009,North East and Yorkshire,nhsRegion,2020-11-25,264
E40000009,North East and Yorkshire,nhsRegion,2020-11-24,275
E40000009,North East and Yorkshire,nhsRegion,2020-11-23,309
E40000009,North East and Yorkshire,nhsRegion,2020-11-22,275
E40000009,North East and Yorkshire,nhsRegion,2020-11-21,280
E40000009,North East and Yorkshire,nhsRegion,2020-11-20,350
E40000009,North East and Yorkshire,nhsRegion,2020-11-19,345
E40000009,North East and Yorkshire,nhsRegion,2020-11-18,362
E40000009,North East and Yorkshire,nhsRegion,2020-11-17,335
E40000009,North East and Yorkshire,nhsRegion,2020-11-16,402
E40000009,North East and Yorkshire,nhsRegion,2020-11-15,376
E40000009,North East and Yorkshire,nhsRegion,2020-11-14,355
E40000009,North East and Yorkshire,nhsRegion,2020-11-13,381
E40000009,North East and Yorkshire,nhsRegion,2020-11-12,362
E40000009,North East and Yorkshire,nhsRegion,2020-11-11,440
E40000009,North East and Yorkshire,nhsRegion,2020-11-10,464
E40000009,North East and Yorkshire,nhsRegion,2020-11-09,407
E40000009,North East and Yorkshire,nhsRegion,2020-11-08,360
E40000009,North East and Yorkshire,nhsRegion,2020-11-07,337
E40000009,North East and Yorkshire,nhsRegion,2020-11-06,324
E40000009,North East and Yorkshire,nhsRegion,2020-11-05,345
E40000009,North East and Yorkshire,nhsRegion,2020-11-04,351
E40000009,North East and Yorkshire,nhsRegion,2020-11-03,362
E40000009,North East and Yorkshire,nhsRegion,2020-11-02,362
E40000009,North East and Yorkshire,nhsRegion,2020-11-01,348
E40000009,North East and Yorkshire,nhsRegion,2020-10-31,325
E40000009,North East and Yorkshire,nhsRegion,2020-10-30,262
E40000009,North East and Yorkshire,nhsRegion,2020-10-29,337
E40000009,North East and Yorkshire,nhsRegion,2020-10-28,357
E40000009,North East and Yorkshire,nhsRegion,2020-10-27,301
E40000009,North East and Yorkshire,nhsRegion,2020-10-26,323
E40000009,North East and Yorkshire,nhsRegion,2020-10-25,320
E40000009,North East and Yorkshire,nhsRegion,2020-10-24,277
E40000009,North East and Yorkshire,nhsRegion,2020-10-23,254
E40000009,North East and Yorkshire,nhsRegion,2020-10-22,242
E40000009,North East and Yorkshire,nhsRegion,2020-10-21,271
E40000009,North East and Yorkshire,nhsRegion,2020-10-20,274
E40000009,North East and Yorkshire,nhsRegion,2020-10-19,222
E40000009,North East and Yorkshire,nhsRegion,2020-10-18,219
E40000009,North East and Yorkshire,nhsRegion,2020-10-17,210
E40000009,North East and Yorkshire,nhsRegion,2020-10-16,159
E40000009,North East and Yorkshire,nhsRegion,2020-10-15,184
E40000009,North East and Yorkshire,nhsRegion,2020-10-14,167
E40000009,North East and Yorkshire,nhsRegion,2020-10-13,183
E40000009,North East and Yorkshire,nhsRegion,2020-10-12,173
E40000009,North East and Yorkshire,nhsRegion,2020-10-11,180
E40000009,North East and Yorkshire,nhsRegion,2020-10-10,145
E40000009,North East and Yorkshire,nhsRegion,2020-10-09,146
E40000009,North East and Yorkshire,nhsRegion,2020-10-08,125
E40000009,North East and Yorkshire,nhsRegion,2020-10-07,140
E40000009,North East and Yorkshire,nhsRegion,2020-10-06,161
E40000009,North East and Yorkshire,nhsRegion,2020-10-05,123
E40000009,North East and Yorkshire,nhsRegion,2020-10-04,126
E40000009,North East and Yorkshire,nhsRegion,2020-10-03,117
E40000009,North East and Yorkshire,nhsRegion,2020-10-02,100
E40000009,North East and Yorkshire,nhsRegion,2020-10-01,88
E40000009,North East and Yorkshire,nhsRegion,2020-09-30,94
E40000009,North East and Yorkshire,nhsRegion,2020-09-29,104
E40000009,North East and Yorkshire,nhsRegion,2020-09-28,82
E40000009,North East and Yorkshire,nhsRegion,2020-09-27,72
E40000009,North East and Yorkshire,nhsRegion,2020-09-26,68
E40000009,North East and Yorkshire,nhsRegion,2020-09-25,64
E40000009,North East and Yorkshire,nhsRegion,2020-09-24,65
E40000009,North East and Yorkshire,nhsRegion,2020-09-23,89
E40000009,North East and Yorkshire,nhsRegion,2020-09-22,58
E40000009,North East and Yorkshire,nhsRegion,2020-09-21,80
E40000009,North East and Yorkshire,nhsRegion,2020-09-20,67
E40000009,North East and Yorkshire,nhsRegion,2020-09-19,50
E40000009,North East and Yorkshire,nhsRegion,2020-09-18,64
E40000009,North East and Yorkshire,nhsRegion,2020-09-17,59
E40000009,North East and Yorkshire,nhsRegion,2020-09-16,41
E40000009,North East and Yorkshire,nhsRegion,2020-09-15,49
E40000009,North East and Yorkshire,nhsRegion,2020-09-14,38
E40000009,North East and Yorkshire,nhsRegion,2020-09-13,29
E40000009,North East and Yorkshire,nhsRegion,2020-09-12,32
E40000009,North East and Yorkshire,nhsRegion,2020-09-11,30
E40000009,North East and Yorkshire,nhsRegion,2020-09-10,29
E40000009,North East and Yorkshire,nhsRegion,2020-09-09,34
E40000009,North East and Yorkshire,nhsRegion,2020-09-08,25
E40000009,North East and Yorkshire,nhsRegion,2020-09-07,17
E40000009,North East and Yorkshire,nhsRegion,2020-09-06,10
E40000009,North East and Yorkshire,nhsRegion,2020-09-05,9
E40000009,North East and Yorkshire,nhsRegion,2020-09-04,13
E40000009,North East and Yorkshire,nhsRegion,2020-09-03,10
E40000009,North East and Yorkshire,nhsRegion,2020-09-02,9
E40000009,North East and Yorkshire,nhsRegion,2020-09-01,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-31,11
E40000009,North East and Yorkshire,nhsRegion,2020-08-30,9
E40000009,North East and Yorkshire,nhsRegion,2020-08-29,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-28,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-27,11
E40000009,North East and Yorkshire,nhsRegion,2020-08-26,12
E40000009,North East and Yorkshire,nhsRegion,2020-08-25,12
E40000009,North East and Yorkshire,nhsRegion,2020-08-24,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-23,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-22,4
E40000009,North East and Yorkshire,nhsRegion,2020-08-21,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-20,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-19,5
E40000009,North East and Yorkshire,nhsRegion,2020-08-18,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-17,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-16,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-15,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-14,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-13,6
E40000009,North East and Yorkshire,nhsRegion,2020-08-12,13
E40000009,North East and Yorkshire,nhsRegion,2020-08-11,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-10,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-09,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-08,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-07,11
E40000009,North East and Yorkshire,nhsRegion,2020-08-06,15
E40000009,North East and Yorkshire,nhsRegion,2020-08-05,6
E40000009,North East and Yorkshire,nhsRegion,2020-08-04,16
E40000009,North East and Yorkshire,nhsRegion,2020-08-03,25
E40000009,North East and Yorkshire,nhsRegion,2020-08-02,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-01,9
E40000009,North East and Yorkshire,nhsRegion,2020-07-31,11
E40000009,North East and Yorkshire,nhsRegion,2020-07-30,16
E40000009,North East and Yorkshire,nhsRegion,2020-07-29,6
E40000009,North East and Yorkshire,nhsRegion,2020-07-28,8
E40000009,North East and Yorkshire,nhsRegion,2020-07-27,15
E40000009,North East and Yorkshire,nhsRegion,2020-07-26,11
E40000009,North East and Yorkshire,nhsRegion,2020-07-25,9
E40000009,North East and Yorkshire,nhsRegion,2020-07-24,15
E40000009,North East and Yorkshire,nhsRegion,2020-07-23,8
E40000009,North East and Yorkshire,nhsRegion,2020-07-22,9
E40000009,North East and Yorkshire,nhsRegion,2020-07-21,6
E40000009,North East and Yorkshire,nhsRegion,2020-07-20,6
E40000009,North East and Yorkshire,nhsRegion,2020-07-19,20
E40000009,North East and Yorkshire,nhsRegion,2020-07-18,5
E40000009,North East and Yorkshire,nhsRegion,2020-07-17,15
E40000009,North East and Yorkshire,nhsRegion,2020-07-16,19
E40000009,North East and Yorkshire,nhsRegion,2020-07-15,20
E40000009,North East and Yorkshire,nhsRegion,2020-07-14,25
E40000009,North East and Yorkshire,nhsRegion,2020-07-13,27
E40000009,North East and Yorkshire,nhsRegion,2020-07-12,13
E40000009,North East and Yorkshire,nhsRegion,2020-07-11,21
E40000009,North East and Yorkshire,nhsRegion,2020-07-10,22
E40000009,North East and Yorkshire,nhsRegion,2020-07-09,22
E40000009,North East and Yorkshire,nhsRegion,2020-07-08,26
E40000009,North East and Yorkshire,nhsRegion,2020-07-07,34
E40000009,North East and Yorkshire,nhsRegion,2020-07-06,26
E40000009,North East and Yorkshire,nhsRegion,2020-07-05,16
E40000009,North East and Yorkshire,nhsRegion,2020-07-04,22
E40000009,North East and Yorkshire,nhsRegion,2020-07-03,26
E40000009,North East and Yorkshire,nhsRegion,2020-07-02,30
E40000009,North East and Yorkshire,nhsRegion,2020-07-01,28
E40000009,North East and Yorkshire,nhsRegion,2020-06-30,33
E40000009,North East and Yorkshire,nhsRegion,2020-06-29,24
E40000009,North East and Yorkshire,nhsRegion,2020-06-28,28
E40000009,North East and Yorkshire,nhsRegion,2020-06-27,32
E40000009,North East and Yorkshire,nhsRegion,2020-06-26,35
E40000009,North East and Yorkshire,nhsRegion,2020-06-25,36
E40000009,North East and Yorkshire,nhsRegion,2020-06-24,30
E40000009,North East and Yorkshire,nhsRegion,2020-06-23,44
E40000009,North East and Yorkshire,nhsRegion,2020-06-22,58
E40000009,North East and Yorkshire,nhsRegion,2020-06-21,23
E40000009,North East and Yorkshire,nhsRegion,2020-06-20,30
E40000009,North East and Yorkshire,nhsRegion,2020-06-19,33
E40000009,North East and Yorkshire,nhsRegion,2020-06-18,52
E40000009,North East and Yorkshire,nhsRegion,2020-06-17,54
E40000009,North East and Yorkshire,nhsRegion,2020-06-16,62
E40000009,North East and Yorkshire,nhsRegion,2020-06-15,49
E40000009,North East and Yorkshire,nhsRegion,2020-06-14,43
E40000009,North East and Yorkshire,nhsRegion,2020-06-13,37
E40000009,North East and Yorkshire,nhsRegion,2020-06-12,45
E40000009,North East and Yorkshire,nhsRegion,2020-06-11,45
E40000009,North East and Yorkshire,nhsRegion,2020-06-10,58
E40000009,North East and Yorkshire,nhsRegion,2020-06-09,61
E40000009,North East and Yorkshire,nhsRegion,2020-06-08,52
E40000009,North East and Yorkshire,nhsRegion,2020-06-07,39
E40000009,North East and Yorkshire,nhsRegion,2020-06-06,46
E40000009,North East and Yorkshire,nhsRegion,2020-06-05,69
E40000009,North East and Yorkshire,nhsRegion,2020-06-04,52
E40000009,North East and Yorkshire,nhsRegion,2020-06-03,53
E40000009,North East and Yorkshire,nhsRegion,2020-06-02,70
E40000009,North East and Yorkshire,nhsRegion,2020-06-01,71
E40000009,North East and Yorkshire,nhsRegion,2020-05-31,78
E40000009,North East and Yorkshire,nhsRegion,2020-05-30,75
E40000009,North East and Yorkshire,nhsRegion,2020-05-29,71
E40000009,North East and Yorkshire,nhsRegion,2020-05-28,74
E40000009,North East and Yorkshire,nhsRegion,2020-05-27,82
E40000009,North East and Yorkshire,nhsRegion,2020-05-26,85
E40000009,North East and Yorkshire,nhsRegion,2020-05-25,67
E40000009,North East and Yorkshire,nhsRegion,2020-05-24,85
E40000009,North East and Yorkshire,nhsRegion,2020-05-23,97
E40000009,North East and Yorkshire,nhsRegion,2020-05-22,85
E40000009,North East and Yorkshire,nhsRegion,2020-05-21,123
E40000009,North East and Yorkshire,nhsRegion,2020-05-20,106
E40000009,North East and Yorkshire,nhsRegion,2020-05-19,99
E40000009,North East and Yorkshire,nhsRegion,2020-05-18,101
E40000009,North East and Yorkshire,nhsRegion,2020-05-17,95
E40000009,North East and Yorkshire,nhsRegion,2020-05-16,95
E40000009,North East and Yorkshire,nhsRegion,2020-05-15,109
E40000009,North East and Yorkshire,nhsRegion,2020-05-14,127
E40000009,North East and Yorkshire,nhsRegion,2020-05-13,156
E40000009,North East and Yorkshire,nhsRegion,2020-05-12,155
E40000009,North East and Yorkshire,nhsRegion,2020-05-11,148
E40000009,North East and Yorkshire,nhsRegion,2020-05-10,139
E40000009,North East and Yorkshire,nhsRegion,2020-05-09,145
E40000009,North East and Yorkshire,nhsRegion,2020-05-08,104
E40000009,North East and Yorkshire,nhsRegion,2020-05-07,171
E40000009,North East and Yorkshire,nhsRegion,2020-05-06,152
E40000009,North East and Yorkshire,nhsRegion,2020-05-05,146
E40000009,North East and Yorkshire,nhsRegion,2020-05-04,180
E40000009,North East and Yorkshire,nhsRegion,2020-05-03,180
E40000009,North East and Yorkshire,nhsRegion,2020-05-02,172
E40000009,North East and Yorkshire,nhsRegion,2020-05-01,157
E40000009,North East and Yorkshire,nhsRegion,2020-04-30,192
E40000009,North East and Yorkshire,nhsRegion,2020-04-29,230
E40000009,North East and Yorkshire,nhsRegion,2020-04-28,226
E40000009,North East and Yorkshire,nhsRegion,2020-04-27,259
E40000009,North East and Yorkshire,nhsRegion,2020-04-26,249
E40000009,North East and Yorkshire,nhsRegion,2020-04-25,198
E40000009,North East and Yorkshire,nhsRegion,2020-04-24,223
E40000009,North East and Yorkshire,nhsRegion,2020-04-23,227
E40000009,North East and Yorkshire,nhsRegion,2020-04-22,247
E40000009,North East and Yorkshire,nhsRegion,2020-04-21,253
E40000009,North East and Yorkshire,nhsRegion,2020-04-20,278
E40000009,North East and Yorkshire,nhsRegion,2020-04-19,267
E40000009,North East and Yorkshire,nhsRegion,2020-04-18,231
E40000009,North East and Yorkshire,nhsRegion,2020-04-17,236
E40000009,North East and Yorkshire,nhsRegion,2020-04-16,275
E40000009,North East and Yorkshire,nhsRegion,2020-04-15,254
E40000009,North East and Yorkshire,nhsRegion,2020-04-14,306
E40000009,North East and Yorkshire,nhsRegion,2020-04-13,305
E40000009,North East and Yorkshire,nhsRegion,2020-04-12,309
E40000009,North East and Yorkshire,nhsRegion,2020-04-11,290
E40000009,North East and Yorkshire,nhsRegion,2020-04-10,319
E40000009,North East and Yorkshire,nhsRegion,2020-04-09,336
E40000009,North East and Yorkshire,nhsRegion,2020-04-08,327
E40000009,North East and Yorkshire,nhsRegion,2020-04-07,446
E40000009,North East and Yorkshire,nhsRegion,2020-04-06,404
E40000009,North East and Yorkshire,nhsRegion,2020-04-05,365
E40000009,North East and Yorkshire,nhsRegion,2020-04-04,294
E40000009,North East and Yorkshire,nhsRegion,2020-04-03,373
E40000009,North East and Yorkshire,nhsRegion,2020-04-02,423
E40000009,North East and Yorkshire,nhsRegion,2020-04-01,507
E40000009,North East and Yorkshire,nhsRegion,2020-03-31,303
E40000009,North East and Yorkshire,nhsRegion,2020-03-30,340
E40000009,North East and Yorkshire,nhsRegion,2020-03-29,254
E40000009,North East and Yorkshire,nhsRegion,2020-03-28,258
E40000009,North East and Yorkshire,nhsRegion,2020-03-27,240
E40000009,North East and Yorkshire,nhsRegion,2020-03-26,196
E40000009,North East and Yorkshire,nhsRegion,2020-03-25,160
E40000009,North East and Yorkshire,nhsRegion,2020-03-24,167
E40000009,North East and Yorkshire,nhsRegion,2020-03-23,107
E40000009,North East and Yorkshire,nhsRegion,2020-03-22,69
E40000009,North East and Yorkshire,nhsRegion,2020-03-21,73
E40000009,North East and Yorkshire,nhsRegion,2020-03-20,43
E40000009,North East and Yorkshire,nhsRegion,2020-03-19,48
E40000010,North West,nhsRegion,2021-12-01,88
E40000010,North West,nhsRegion,2021-11-30,80
E40000010,North West,nhsRegion,2021-11-29,84
E40000010,North West,nhsRegion,2021-11-28,72
E40000010,North West,nhsRegion,2021-11-27,69
E40000010,North West,nhsRegion,2021-11-26,89
E40000010,North West,nhsRegion,2021-11-25,88
E40000010,North West,nhsRegion,2021-11-24,88
E40000010,North West,nhsRegion,2021-11-23,90
E40000010,North West,nhsRegion,2021-11-22,76
E40000010,North West,nhsRegion,2021-11-21,83
E40000010,North West,nhsRegion,2021-11-20,78
E40000010,North West,nhsRegion,2021-11-19,94
E40000010,North West,nhsRegion,2021-11-18,80
E40000010,North West,nhsRegion,2021-11-17,110
E40000010,North West,nhsRegion,2021-11-16,116
E40000010,North West,nhsRegion,2021-11-15,97
E40000010,North West,nhsRegion,2021-11-14,87
E40000010,North West,nhsRegion,2021-11-13,107
E40000010,North West,nhsRegion,2021-11-12,94
E40000010,North West,nhsRegion,2021-11-11,102
E40000010,North West,nhsRegion,2021-11-10,124
E40000010,North West,nhsRegion,2021-11-09,114
E40000010,North West,nhsRegion,2021-11-08,114
E40000010,North West,nhsRegion,2021-11-07,102
E40000010,North West,nhsRegion,2021-11-06,108
E40000010,North West,nhsRegion,2021-11-05,113
E40000010,North West,nhsRegion,2021-11-04,121
E40000010,North West,nhsRegion,2021-11-03,121
E40000010,North West,nhsRegion,2021-11-02,130
E40000010,North West,nhsRegion,2021-11-01,131
E40000010,North West,nhsRegion,2021-10-31,129
E40000010,North West,nhsRegion,2021-10-30,122
E40000010,North West,nhsRegion,2021-10-29,144
E40000010,North West,nhsRegion,2021-10-28,119
E40000010,North West,nhsRegion,2021-10-27,131
E40000010,North West,nhsRegion,2021-10-26,134
E40000010,North West,nhsRegion,2021-10-25,139
E40000010,North West,nhsRegion,2021-10-24,119
